"","Countrycode","Country.or.Area","Subgroup","Source","Year","Value","Region"
"1512","LSO","Lesotho","Female","UNESCO_UIS Database_Sep2007",2002,46169,"Sub-Saharan Africa"
"1513","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",2003,230618,"Europe & Central Asia"
"1514","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",2004,220841,"Europe & Central Asia"
"1515","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",1999,200372,"Europe & Central Asia"
"1516","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",2005,206743,"Europe & Central Asia"
"1517","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",1999,206579,"Europe & Central Asia"
"1518","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",2000,215142,"Europe & Central Asia"
"1519","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",2002,227586,"Europe & Central Asia"
"1520","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",2001,211389,"Europe & Central Asia"
"1521","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",2002,215244,"Europe & Central Asia"
"1522","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",2001,221665,"Europe & Central Asia"
"1523","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",2000,205978,"Europe & Central Asia"
"1524","LTU","Lithuania","Male","UNESCO_UIS Database_Sep2007",2005,216963,"Europe & Central Asia"
"1525","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",2004,210462,"Europe & Central Asia"
"1526","LTU","Lithuania","Female","UNESCO_UIS Database_Sep2007",2003,217334,"Europe & Central Asia"
"1527","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",2001,16671,"Europe & Central Asia"
"1528","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",2002,16889,"Europe & Central Asia"
"1529","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",2003,17440,"Europe & Central Asia"
"1530","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",2004,17688,"Europe & Central Asia"
"1531","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",2005,18119,"Europe & Central Asia"
"1532","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",2000,16434,"Europe & Central Asia"
"1533","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",1999,16211,"Europe & Central Asia"
"1534","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",2000,16562,"Europe & Central Asia"
"1535","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",1999,16302,"Europe & Central Asia"
"1536","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",2003,17276,"Europe & Central Asia"
"1537","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",2004,17520,"Europe & Central Asia"
"1538","LUX","Luxembourg","Male","UNESCO_UIS Database_Sep2007",2005,17827,"Europe & Central Asia"
"1539","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",2002,17149,"Europe & Central Asia"
"1540","LUX","Luxembourg","Female","UNESCO_UIS Database_Sep2007",2001,16935,"Europe & Central Asia"
"1541","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",2000,132320,"Europe & Central Asia"
"1542","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",1999,127554,"Europe & Central Asia"
"1543","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",2005,138549,"Europe & Central Asia"
"1544","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",2001,138973,"Europe & Central Asia"
"1545","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",1999,127827,"Europe & Central Asia"
"1546","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",2000,134178,"Europe & Central Asia"
"1547","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",2003,134765,"Europe & Central Asia"
"1548","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",2005,133082,"Europe & Central Asia"
"1549","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",2003,141307,"Europe & Central Asia"
"1550","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",2004,141087,"Europe & Central Asia"
"1551","LVA","Latvia","Male","UNESCO_UIS Database_Sep2007",2002,141737,"Europe & Central Asia"
"1552","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",2001,135220,"Europe & Central Asia"
"1553","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",2002,136493,"Europe & Central Asia"
"1554","LVA","Latvia","Female","UNESCO_UIS Database_Sep2007",2004,134499,"Europe & Central Asia"
"1555","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",1999,15498,"East Asia & Pacific"
"1556","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",2000,17852,"East Asia & Pacific"
"1557","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",2000,17515,"East Asia & Pacific"
"1558","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",2001,19388,"East Asia & Pacific"
"1559","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",2004,23079,"East Asia & Pacific"
"1560","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",2001,19555,"East Asia & Pacific"
"1561","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",2002,21076,"East Asia & Pacific"
"1562","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",2003,22314,"East Asia & Pacific"
"1563","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",2002,20941,"East Asia & Pacific"
"1564","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",2005,23003,"East Asia & Pacific"
"1565","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",2003,22111,"East Asia & Pacific"
"1566","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",2004,23430,"East Asia & Pacific"
"1567","MAC","Macau SAR","Female","UNESCO_UIS Database_Sep2007",1999,16361,"East Asia & Pacific"
"1568","MAC","Macau SAR","Male","UNESCO_UIS Database_Sep2007",2005,23536,"East Asia & Pacific"
"1569","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",2002,742106,"Middle East & North Africa"
"1570","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",1999,637292,"Middle East & North Africa"
"1571","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",2000,673005,"Middle East & North Africa"
"1572","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",2001,704852,"Middle East & North Africa"
"1573","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",1999,832502,"Middle East & North Africa"
"1574","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",2003,782634,"Middle East & North Africa"
"1575","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",2001,903427,"Middle East & North Africa"
"1576","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",2002,942957,"Middle East & North Africa"
"1577","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",2003,975423,"Middle East & North Africa"
"1578","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",2004,1036968,"Middle East & North Africa"
"1579","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",2005,1072197,"Middle East & North Africa"
"1580","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",2004,842515,"Middle East & North Africa"
"1581","MAR","Morocco","Female","UNESCO_UIS Database_Sep2007",2005,880259,"Middle East & North Africa"
"1582","MAR","Morocco","Male","UNESCO_UIS Database_Sep2007",2000,868095,"Middle East & North Africa"
"1583","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",2001,1437,"Europe & Central Asia"
"1584","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",2003,1437,"Europe & Central Asia"
"1585","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",1999,1468,"Europe & Central Asia"
"1586","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",2003,1534,"Europe & Central Asia"
"1587","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",2004,1534,"Europe & Central Asia"
"1588","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",2004,1437,"Europe & Central Asia"
"1589","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",2002,1437,"Europe & Central Asia"
"1590","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",2005,1437,"Europe & Central Asia"
"1591","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",1999,1415,"Europe & Central Asia"
"1592","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",2005,1534,"Europe & Central Asia"
"1593","MCO","Monaco","Female","UNESCO_UIS Database_Sep2007",2000,1491,"Europe & Central Asia"
"1594","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",2002,1534,"Europe & Central Asia"
"1595","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",2000,1438,"Europe & Central Asia"
"1596","MCO","Monaco","Male","UNESCO_UIS Database_Sep2007",2001,1534,"Europe & Central Asia"
"1597","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",2000,206309,"Europe & Central Asia"
"1598","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",2001,206130,"Europe & Central Asia"
"1599","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",2002,206456,"Europe & Central Asia"
"1600","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",1999,205666,"Europe & Central Asia"
"1601","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",2004,200274,"Europe & Central Asia"
"1602","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",1999,209653,"Europe & Central Asia"
"1603","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",2000,207601,"Europe & Central Asia"
"1604","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",2001,207288,"Europe & Central Asia"
"1605","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",2002,207460,"Europe & Central Asia"
"1606","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",2003,205161,"Europe & Central Asia"
"1607","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",2004,199538,"Europe & Central Asia"
"1608","MDA","Republic of Moldova","Male","UNESCO_UIS Database_Sep2007",2005,191754,"Europe & Central Asia"
"1609","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",2003,205429,"Europe & Central Asia"
"1610","MDA","Republic of Moldova","Female","UNESCO_UIS Database_Sep2007",2005,190823,"Europe & Central Asia"
"1611","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",1999,177288,"Sub-Saharan Africa"
"1612","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",2001,169653,"Sub-Saharan Africa"
"1613","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",2000,177288,"Sub-Saharan Africa"
"1614","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",2005,169653,"Sub-Saharan Africa"
"1615","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",2002,169653,"Sub-Saharan Africa"
"1616","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",2003,169653,"Sub-Saharan Africa"
"1617","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",2004,169653,"Sub-Saharan Africa"
"1618","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",2001,177288,"Sub-Saharan Africa"
"1619","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",1999,169653,"Sub-Saharan Africa"
"1620","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",2002,177288,"Sub-Saharan Africa"
"1621","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",2003,177288,"Sub-Saharan Africa"
"1622","MDG","Madagascar","Female","UNESCO_UIS Database_Sep2007",2000,169653,"Sub-Saharan Africa"
"1623","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",2005,177288,"Sub-Saharan Africa"
"1624","MDG","Madagascar","Male","UNESCO_UIS Database_Sep2007",2004,177288,"Sub-Saharan Africa"
"1625","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",2002,13336,"South Asia"
"1626","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",2001,12544,"South Asia"
"1627","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",2003,14760,"South Asia"
"1628","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",1999,7663,"South Asia"
"1629","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",2000,10256,"South Asia"
"1630","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",2003,13852,"South Asia"
"1631","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",2004,14996,"South Asia"
"1632","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",2005,13882,"South Asia"
"1633","MDV","Maldives","Female","UNESCO_UIS Database_Sep2007",2005,14996,"South Asia"
"1634","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",1999,7325,"South Asia"
"1635","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",2000,9754,"South Asia"
"1636","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",2004,13882,"South Asia"
"1637","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",2001,12063,"South Asia"
"1638","MDV","Maldives","Male","UNESCO_UIS Database_Sep2007",2002,12029,"South Asia"
"1639","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",2001,4726409,"Latin America & Caribbean"
"1640","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",1999,4356352,"Latin America & Caribbean"
"1641","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",2000,4567349,"Latin America & Caribbean"
"1642","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",2002,4933188,"Latin America & Caribbean"
"1643","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",2003,4945860,"Latin America & Caribbean"
"1644","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",2004,5078656,"Latin America & Caribbean"
"1645","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",2003,5242325,"Latin America & Caribbean"
"1646","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",2001,4630735,"Latin America & Caribbean"
"1647","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",2004,5325197,"Latin America & Caribbean"
"1648","MEX","Mexico","Female","UNESCO_UIS Database_Sep2007",2005,5407176,"Latin America & Caribbean"
"1649","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",2005,5157228,"Latin America & Caribbean"
"1650","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",2002,4759788,"Latin America & Caribbean"
"1651","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",1999,4365374,"Latin America & Caribbean"
"1652","MEX","Mexico","Male","UNESCO_UIS Database_Sep2007",2000,4526754,"Latin America & Caribbean"
"1653","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",2003,3200,"East Asia & Pacific"
"1654","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",2004,2911,"East Asia & Pacific"
"1655","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",2000,3006,"East Asia & Pacific"
"1656","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",2001,3147,"East Asia & Pacific"
"1657","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",2002,3147,"East Asia & Pacific"
"1658","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",1999,3006,"East Asia & Pacific"
"1659","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",2004,2935,"East Asia & Pacific"
"1660","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",2005,2961,"East Asia & Pacific"
"1661","MHL","Marshall Islands","Female","UNESCO_UIS Database_Sep2007",2005,2940,"East Asia & Pacific"
"1662","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",2003,3260,"East Asia & Pacific"
"1663","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",1999,2951,"East Asia & Pacific"
"1664","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",2000,2951,"East Asia & Pacific"
"1665","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",2001,3206,"East Asia & Pacific"
"1666","MHL","Marshall Islands","Male","UNESCO_UIS Database_Sep2007",2002,3206,"East Asia & Pacific"
"1667","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",2000,106196,"Europe & Central Asia"
"1668","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",1999,113643,"Europe & Central Asia"
"1669","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",2000,115765,"Europe & Central Asia"
"1670","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",2004,103618,"Europe & Central Asia"
"1671","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",2001,106370,"Europe & Central Asia"
"1672","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",2002,105008,"Europe & Central Asia"
"1673","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",2003,105116,"Europe & Central Asia"
"1674","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",2001,115711,"Europe & Central Asia"
"1675","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",2005,102764,"Europe & Central Asia"
"1676","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",2002,113826,"Europe & Central Asia"
"1677","MKD","Macedonia","Female","UNESCO_UIS Database_Sep2007",1999,105023,"Europe & Central Asia"
"1678","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",2004,112142,"Europe & Central Asia"
"1679","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",2003,113533,"Europe & Central Asia"
"1680","MKD","Macedonia","Male","UNESCO_UIS Database_Sep2007",2005,111241,"Europe & Central Asia"
"1681","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",2000,167097,"Sub-Saharan Africa"
"1682","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",2004,142374,"Sub-Saharan Africa"
"1683","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",2005,161050,"Sub-Saharan Africa"
"1684","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",2000,90736,"Sub-Saharan Africa"
"1685","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",2001,90736,"Sub-Saharan Africa"
"1686","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",2002,121098,"Sub-Saharan Africa"
"1687","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",1999,143284,"Sub-Saharan Africa"
"1688","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",2002,228517,"Sub-Saharan Africa"
"1689","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",2003,228517,"Sub-Saharan Africa"
"1690","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",2001,167097,"Sub-Saharan Africa"
"1691","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",1999,74416,"Sub-Saharan Africa"
"1692","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",2005,268666,"Sub-Saharan Africa"
"1693","MLI","Mali","Male","UNESCO_UIS Database_Sep2007",2004,246044,"Sub-Saharan Africa"
"1694","MLI","Mali","Female","UNESCO_UIS Database_Sep2007",2003,121098,"Sub-Saharan Africa"
"1695","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",1999,18514,"Middle East & North Africa"
"1696","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",2005,19204,"Middle East & North Africa"
"1697","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",2001,17376,"Middle East & North Africa"
"1698","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",2002,17643,"Middle East & North Africa"
"1699","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",2003,18188,"Middle East & North Africa"
"1700","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",2000,17567,"Middle East & North Africa"
"1701","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",2005,19757,"Middle East & North Africa"
"1702","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",2001,18867,"Middle East & North Africa"
"1703","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",2000,18514,"Middle East & North Africa"
"1704","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",2004,19543,"Middle East & North Africa"
"1705","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",2004,22180,"Middle East & North Africa"
"1706","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",2003,19368,"Middle East & North Africa"
"1707","MLT","Malta","Male","UNESCO_UIS Database_Sep2007",2002,18835,"Middle East & North Africa"
"1708","MLT","Malta","Female","UNESCO_UIS Database_Sep2007",1999,17567,"Middle East & North Africa"
"1709","MMR","Myanmar","Male","UNESCO_UIS Database_Sep2007",2005,1317218,"East Asia & Pacific"
"1710","MMR","Myanmar","Female","UNESCO_UIS Database_Sep2007",2000,1161259,"East Asia & Pacific"
"1711","MMR","Myanmar","Female","UNESCO_UIS Database_Sep2007",2003,1147109,"East Asia & Pacific"
"1712","MMR","Myanmar","Female","UNESCO_UIS Database_Sep2007",2004,1220459,"East Asia & Pacific"
"1713","MMR","Myanmar","Female","UNESCO_UIS Database_Sep2007",2001,1114511,"East Asia & Pacific"
"1714","MMR","Myanmar","Male","UNESCO_UIS Database_Sep2007",1999,1038566,"East Asia & Pacific"
